text,label
这个臭女人丶活干丶去死吧丶打死他,1
这个婆婆为什么得感心恶毒的，真的没有良心的看到这婆婆这样就想起自己的婆婆,1
这老太婆会有报应的！,1
死老太婆,1
这个死老太婆不是你妈过东西,1
活该，该打,1
这个家婆打死克，太独了,1
上门难，老婆子怎么那么坏,1
打这个老太婆,1
这男人也活该，,1
这个死老太婆太过怪了,1
小伙子反手给他鬼儿子二耳屎,1
死老太婆,1
小子无能，改名换姓，养老送终，披麻戴孝。以后孩子是女方姓名这是入赘,1
老太婆不是人,1
打死不做上门佬 不接受任何反驳,1
评论区真的恶毒，对一个未成年孩子开黄腔,1
老太婆不能㐫样，女婿也是儿,1
这个老太婆添嘴话舌，多事的人事非多,1
这老太婆——滚,1
老太婆太强不讲理，遇到这样的丈母娘太自私了。,1
这老太婆不识好歹,1
这种家庭离开男人，吃屎都要起早一点,1
我也可以，真觉得没啥丢人的，反而觉得自己比较狠,1
哎！老太婆是很恶！但你作为一个大男人为何那么软弱？离开那个家你活不了吗？别丢我们男人的脸行吗？,1
这种老太婆就应该让她孤独终老我,1
nonono，打死不做赘婿,1
丈母娘。真的好恶心,1
需要助理吗？我180，除了不美其他不给你丢人，要嫌我矮我还能穿高跟鞋,1
这老婆娘好可恶,1
当上门女婿，都是父母无能，儿子失志，说再多亦是枉然，做好忍字吧。,1
外省的可能不认识她，她是我们柯桥第一母老虎，我暂避锋芒跑上饶来了,1
这上门女婿太窝囊，把桌子周帆才对,1
死都别去做上门女息，老婆娘太无聊啦。,1
这老太婆品位还挺独特的,1
我除了能上桌吃饭，其他的还是母老虎讲了算。,1
天啊！这是什么女人，真恶心，太不要脸了,1
世上真有这么窝囊的男人吗？,1
这样的死老太婆做出这样的事情到时候死的时候会很难受的，会死的更糟糕,1
这老太婆的良心被狗吃,1
你们可以搬出来住啊，一天到晚就受她欺负，你也能忍得了，要是我的话就直接让老太婆滚出去，以后死了都和你没关系,1
真恶心,1
这老婆娘也太坏了，别人吃的是别人的那一份。,1
死老太婆事不做，自己不知道做饭，惯的,1
这个窝囊废，在单位垫底，在家里横！一辈子没出息,1
死老太婆太坏了，一个女婿半个儿，老是欺负他女婿，看了她好讨厌,1
真活该,1
单身也不做上门女婿，怪不得生不儿子，老太婆,1
窝囊废,1
活该。该死的无毛女。,1
这老太婆太可怕了吧，还好有老婆，帮老公，老太婆早晚得到报应，,1
窝囊废。你不会打回去？难怪只能上门,1
活该，当初拿枪逼着你当上门女婿？有手有脚饿的死？,1
是上门女婿，真是不好当，这老岳母娘也太混蛋了！,1
老太婆我明天过生日,1
废物男人活该受气,1
这个婆婆跟小姑子欠收拾，活该，还好儿子明事理,1
上门女婿……注定活得窝囊……,1
世界上独一无二的坏老太婆,1
这女的胡说八道，给云南人丢脸了,1
窝囊的女婿是没用的人，跟这样的丈母娘不要讲孝了，给她两巴掌让他也知道俺不是病猫。,1
说句实话，上门女婿太难了，不是没有手脚，你挣得钱她们花，最后还说你的挣得少，真是狮子大开口，不是上门女婿无能，而是看不起你，明白了吗,1
打死都不要去做上门女婿,1
就别看打电话丢人了，转钱被转水的话，34年了，没结过婚吗？我是粉丝,1
这个老太婆不是人,1
愚蠢的女人才会以为男人没有去处。,1
丈母娘以钱作为枷锁，以上门作为条件，以离婚作为妖斜，这样的丈母娘就是整个婚姻的搅屎棍。,1
老婆娘太坏了,1
小儿无能且无能……………,1
够窝囊的,1
这 糟老太婆 过完年 又开始 发飙了,1
太坏了老太婆,1
把这个死老太婆真不是人，,1
混蛋丈母娘,1
这臭老婆娘真是狗吃粽子死不改，啊兵也该背日,1
阿斌你真是个废物该……,1
"你看男人们多有志气，女人大多却不为一句""混蛋""而离家，女人们，长点心",1
这个老太婆不是人，自己的女婿，你对得起你女儿吗,1
不是该不该留或去，男人上门就是耻辱。,1
有这种老太婆，不离婚你还是不是个男人？,1
这个老太婆一点都不像话，根本不会做人,1
好恶心这姐妹谁能把这帖子发给她啊,1
这老太婆太坏了,1
这个老太婆太可恶了,1
啥时候带我去，这该死的妇道不想守了,1
这个老壳子迟早会遭报应的,1
上门女婿不是人吗？你个老太婆，那你是个女的，你怎么不说话呢？,1
恶毒媳妇，讲理的妈妈,1
如果是真的，换作是我，桌子直接给你掀了，都这个样子了，那个男的还不走活该人家看不起你,1
想当年我弟成为了孤儿，然后好多人连同亲戚都给他介绍去当上门女婿的，只有我拼命反对，就是娶个二婚娶个不能走路的都得是娶，上门的条件再好也不是自己的家也过得窝囊。宁愿他一辈子光棍也不愿他上门有个家。还好很幸运的遇上了弟媳，人漂亮还善解人意。真的是命里注定的缘分！,1
上门女婿不丢人，活这么卑微没必要……想想自己父母……,1
入赘不嫌丢人吗,1
打死这个婆娘,1
这老太婆嘴巴说得跟做的是两马事,1
这是什么混蛋逻辑？没有调查就没有发言权，你坐成办公室看几本言情书就得出结论，竟然还敢明目张胆宣扬。你有多少案例，你做过多少调查，你的结论来自梦幻臆想还是神剧影视。,1
老太婆演的角色这么坏，不能演点贤惠的,1
遇到过，好恶心，根本不想搭理，碍于是好友的朋友又不好意思删掉，反正就不回复任何信息，年纪轻轻自己不会赚钱呀，搞这出,1
最毒妇人心，这老太婆真该死。。,1
没本事又没自尊，不被骂才怪，第一次被骂就直接一巴掌打过去，爱离不离早晚得离，一个男人可以没本事，但是不能没尊严。给别人当赘婿就是最大的耻辱了，还没本事让岳父家养着，这种男人本身就是犯贱,1
这老太婆神经不正常,1
不能原谅，狗改不了吃屎，这种人好吃懒做，还打，老婆，不能要,1
老太婆太过分了吧你以后老了自作自受自灭吧！,1
可能你是母老虎,1
恶心到我了,1
死老太婆，以后死了不要管她,1
没见过这种恶心的男人,1
老太婆看了讨厌特说话难听,1
这个死老太婆太坏了,1
这种母老虎，就不配有婚姻,1
为什么儿子上人家做女婿呀？正明父母无能。,1
"这该死的妇道，我一刻都不想守了。从前车马太慢，一生只爱一人。现如今5G太快，一分钟爱上了好几个
姐妹们格局打开，见一个爱一个，刷一个忘一个，不要在一棵树上吊死，要像男人一样，吃着碗里的，看着锅里的，看着锅里的，想着灶台上的，来一个爱一个，走一个忘一个，走男人的路，让男人无路可走，解气",1
这个死老太婆真𣎴是人,1
都上门女婿了不硬气个啥，儿子无能更名改姓！,1
你们非要跟那个老太婆一起住吗？走不行吗？讨厌恶毒的老太婆,1
哎！真想骂人了！这个讨厌的老太婆真想踢死她,1
男模恶心的一批，画着恶心的妆，最重要的是有男模的场子不间断打架报警扰民,1
别来这套，别老是假如 如果的，来点真的呀，我眨一下眼都是我对富婆的不尊重，我会直接把自己打包让自己滚蛋，因为混蛋已经归她了,1
这窝囊劲对不起这纹身,1
小雪，你对你婆婆再好都没有用，老太婆，你不识好歹，没有良心，狗吃掉，人在做，天在看,1
这事看性情，牛气的走哪都欠揍，软弱的到死都那样。,1
这种人真是狗改不了吃屎的,1
这个死老太婆永远都改不了，良心太坏了,1
这老太婆太恶毒了。,1
这个男的真的是窝囊废，一点也没有说错,1
我儿子说就算穷到吃屎，也不做上门女婿受气,1
活该，没骨气,1
这死老太婆还不如狗,1
你这一家以前没上门女婿就没吃过饭吗？做事不要太过份小心招恶毒的报应。,1
这老太婆看着都象心眼很坏的，太坏了,1
老太婆太过份了，小影做的对,1
老太婆，太坏了,1
这种老太婆也不怕雷劈,1
要是我早就把这个老婆子铲了，还让她者五者六，不受晚辈的尊重！！！,1
活该活该,1
打的好！打死他：,1
这老太婆太坏了，等你老了不能动了就用这样的方式对你，小姑子也不是个好东西,1
丢人现眼,1
这个老太婆不是人，   阿斌是个好人，本本分分的,1
这个老太婆是你女婿开口上门老闭口上门老不知道是个什么人,1
如果是真的，这男人活该，,1
这老太婆真不是个东西,1
评论区真的恶心，拒绝幼态审美好吗,1
好恶心🤮,1
这个死老太婆真不是个省油的灯还要几千块钱出去旅游，在家饭也不肯做，要你🈶何用，阿斌你应该脱离这个苦海,1
如果我有一百万打死也不会再嫁了，自己拿这一百万好吃好喝开开心心过完下半生,1
死老太婆死了就太平了,1
哟，还换视角共情变态啊恶心,1
死老太婆，懒的不做饭还事不少,1
讨厌这样的老太婆，这样妈妈不应该这样，一碗水要端平，丈母娘死算了,1
这拌死的老太婆，这大腊月诅咒你好听,1
这个老婆娘真不是东西,1
早了一个好媳妇，别听老太婆的。,1
这个老婆娘太过分了,1
这老妈真的好坏，都是老太婆要他去的,1
. 真恶心,1
这个老太婆每次都这样期负上门姥，不知好歹，别在这里过了，要么赶走老太婆，每次这么良心,1
这个死老太婆太懒了连家里饭都不做,1
你老婆看见这个视屏会把你屎打出来。名字都不是你的,1
你帮我去解决一下就好了，我家老太婆也是这么为难我的,1
我来我来我是废物，我是不孝子，我要当上门女婿。,1
这老太婆活该,1
女人就是作死，不知足，这种女人一辈子不快乐，就是个不知足,1
为啥要做上门女婿受这种窝囊气？大冬天在外面吃饭？,1
这个老太婆太坏了,1
这老太婆太坏了你就没吃过饭吗，如果不找女婿。你会饿死了吗，以前咋过日子的,1
老太婆就是个泼妇，,1
掏耳屎修驴踢怎么讲？,1
这个死老太婆总是死性不改,1
有这种思想的要么怕以后不给高价彩礼气急败坏了，要么就是嫁不出去在胡思乱想,1
不是个男人、自私自利、阴险小人、恶毒、,1
这个臭女人是要打！！！当十辈子光蛋 这个女人就不能要！！！！！！！,1
真窝囊,1
上门女婿不丢人,1
老太婆，太不会做人了，等你老了，水鄱别应该喝，看到这样的丈母娘好想吐，幸亏你们是演戏。,1
离婚家里的共同财产发院会叛一人一半孩子会一人一个你在这个家受窝囊气这样的女人就当光棍也不要他,1
你活的窝囊不窝囊，这样的女人你还要,1
死老太婆太坏了,1
我就想问一下这老太婆啥时候走……,1
这个死老太婆自己生不出儿子把别人的儿子当女婿还天天骂上门老,1
死老太婆到死都不要理她,1
把老太婆赶出去,1
如果是我儿子，直接打死算了，个无变传祖接代个,1
这个老太婆，坏不得好死,1
蠢侮辱,1
老太婆好坏不分,1
这个死老太婆真是不知好歹的东西，那么好的大女媳不知道珍惜，小女夫妻俩是个什么东西，还当个宝一样疼,1
收了20w好真好意思提要求，收钱的时候不丢脸啊？,1
这个老太婆 太坏了,1
上门女婿活该窝囊 哪来的脸摔东西？,1
这个老婆会得报应的,1
这样的婆婆妈天下少有吃里扒外把她赶出去没有良心的坏家伙会得到报应呢拿别人的屁股做自己的脸真丢脸,1
这个老太婆太坏了,1
丈母娘是个泼妇，媳妇做的太对了，丈母娘是要得到报应的,1
